"","brand","phone","Status","release_year","release_quarter","headphone_jacks","composer","MP3","monophonic","polyphonic","wav","vibration","acc","bluetooth","browser_type","GPS","Java","SMS","MMS","IM","Email","Push_Email","Thread","Radio","Resolution","Screen_size","talk_time","weight_in_g","Keyboard","Primary","Secondary"
"127","Alcatel","Idol Alpha","Available",2014,"Q2","Yes","No","Yes","No","No","Yes","Yes","No","yes","HTML5","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",714,4.7,1200,117.4,"None",13,1.3
"128","Alcatel","Idol Mini","Available",2013,"Q4","Yes","No","Yes","No","No","Yes","Yes","No","yes","HTML","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",3388,4.3,1200,96,"None",5,0
"129","Alcatel","Idol S","Available",2013,"Q4","Yes","No","Yes","No","No","Yes","Yes","No","yes","HTML","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",714,4.7,360,110,"None",8,1.3
"130","Alcatel","Idol X","Available",2013,"Q3","Yes","No","Yes","No","No","Yes","Yes","No","yes","HTML","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",180,5,660,130,"None",13.1,2.1
"131","Alcatel","Idol X+","Available",2014,"Q2","Yes","No","Yes","No","No","Yes","Yes","No","yes","HTML","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",180,5,1200,125,"None",13.1,2
"132","Alcatel","One Touch Evo 8HD","Available",2014,"Q2","Yes","No","Yes","No","No","Yes","Yes","No","yes","HTML","Yes","Yes","No","No","Yes","Yes","No","No","No",212,8,210,415,"None",3.15,2
"133","Alcatel","One Touch Evolve","Available",2013,"Q4","Yes","No","Yes","No","No","Yes","Yes","No","yes","HTML","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",3256,4,810,136.5,"None",5,0
"134","Alcatel","One Touch Fierce","Available",2013,"Q4","Yes","No","Yes","No","No","Yes","Yes","No","yes","HTML","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",3690,4.5,420,130,"None",5,0
"135","Alcatel","One Touch Pixi","Available",2013,"Q3","Yes","No","Yes","No","No","Yes","Yes","No","yes","HTML","No","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes",2204,3.5,780,118,"None",2,0
"136","Alcatel","One Touch Snap","Available",2013,"Q2","Yes","No","Yes","No","No","Yes","Yes","No","yes","HTML","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",3690,4.5,660,0,"None",8,1.3
"137","Alcatel","One Touch Snap LTE","Available",2013,"Q3","Yes","No","Yes","No","No","Yes","Yes","No","yes","HTML","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",3388,4.65,540,0,"None",8,2
"138","Alcatel","One Touch T10","Available",2013,"Q2","Yes","No","Yes","No","No","Yes","Yes","No","no","HTML","No","Yes","No","No","Yes","Yes","No","No","No",3256,7,0,340,"None",0.3,0
"139","Alcatel","Pixi 7","Available",2014,"Q3","Yes","No","Yes","No","No","Yes","Yes","No",NA,"HTML","No","Yes","No","No","Yes","Yes","Yes","No","No",3690,7,240,285,"None",0.3,0
"140","Alcatel","POP 7","Available",2014,"Q2","Yes","No","Yes","No","No","Yes","Yes","No","yes","HTML","Yes","Yes","No","No","Yes","Yes","Yes","No","No",188,7,0,285,"None",2,0
"141","Alcatel","POP 7S","Available",2014,"Q2","Yes","No","Yes","No","No","Yes","Yes","No","yes","HTML","Yes","Yes","No","No","Yes","Yes","Yes","No","No",188,7,0,279,"None",3,0
"142","Alcatel","POP 8","Available",2014,"Q2","Yes","No","Yes","No","No","Yes","Yes","No","yes","HTML","Yes","Yes","No","No","Yes","Yes","Yes","No","No",770,8,0,325,"None",2,0
"143","Alcatel","Pop C1","Available",2014,"Q1","Yes","No","Yes","No","No","Yes","Yes","No","yes","HTML","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",2204,3.5,408,100,"None",2,0
"144","Alcatel","Pop C3","Available",2014,"Q1","Yes","No","Yes","No","No","Yes","Yes","No","yes","HTML","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",3256,4,810,110,"None",5,0
"145","Alcatel","Pop C5","Available",2013,"Q4","Yes","No","Yes","No","No","Yes","Yes","No","yes","HTML","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",3388,4.5,450,157,"None",5,0
"146","Alcatel","Pop C7","Available",2014,"Q2","Yes","No","Yes","No","No","Yes","Yes","No","yes","HTML","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",3388,5,780,162,"None",5,0
"147","Alcatel","Pop C9","Available",2014,"Q2","Yes","No","Yes","No","No","Yes","Yes","No","yes","HTML","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",3690,5.5,480,189,"None",8,2
"148","Alcatel","Pop Fit","Discontinued",NA,"","Yes","No","Yes","No","No","Yes","Yes","No","yes","HTML","Yes","Yes","Yes","Yes","No","Yes","No","Yes","Yes",1496,2.8,280,78,"None",2,0
"149","Alcatel","Pop S3","Available",2014,"Q2","Yes","No","Yes","No","No","Yes","Yes","No","yes","HTML","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",3256,4,720,130,"None",5,0
"150","Alcatel","Pop S7","Available",2014,"Q2","Yes","No","Yes","No","No","Yes","Yes","No","yes","HTML","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",3690,5,1440,162,"None",5,0
"151","Alcatel","Pop S9","Available",2014,"Q2","Yes","No","Yes","No","No","Yes","Yes","No","yes","HTML","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",714,5.9,2160,182,"None",8,2
"152","Alcatel","One Touch Evo 7","Available",2013,"Q1","No","No","Yes","No","No","Yes","Yes","No","yes","HTML","Yes","Yes","No","No","Yes","Yes","No","No","No",188,7,360,390,"None",0.3,0
"153","Alcatel","One Touch Evo 7 HD","Available",2013,"Q1","No","No","Yes","No","No","Yes","Yes","No","yes","HTML","Yes","Yes","No","No","Yes","Yes","No","No","No",770,7,360,350,"None",3,0
"154","Alcatel","One Touch Fire","Available",2013,"Q3","Yes","No","Yes","No","No","No","Yes","No","yes","HTML5","Yes","No","Yes","No","Yes","Yes","No","Yes","Yes",2204,3.5,400,108,"None",3.15,0
"155","Alcatel","One Touch Idol","Available",2013,"Q2","Yes","No","Yes","No","No","Yes","Yes","No","yes","HTML","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",3690,4.66,430,109,"None",8,2
"156","Alcatel","One Touch Idol Ultra","Available",2013,"Q2","No","No","Yes","No","No","Yes","Yes","No","yes","HTML","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",714,4.65,720,115,"None",8,1.3
"157","Alcatel","One Touch M'Pop","Available",2013,"Q2","Yes","No","Yes","No","No","Yes","Yes","No","yes","HTML","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",3256,4,810,136.5,"None",5,0
"158","Alcatel","One Touch S'Pop","Available",2013,"Q1","Yes","No","Yes","No","No","Yes","Yes","No","yes","HTML","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes",2204,3.5,300,122,"None",3.15,0
"159","Alcatel","One Touch Scribe Easy","Available",2013,"Q2","Yes","No","Yes","No","No","Yes","Yes","No","yes","HTML","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",3256,5,540,163,"None",5,0
"160","Alcatel","One Touch Scribe HD","Available",2013,"Q4","Yes","No","Yes","No","No","Yes","Yes","No","yes","HTML5","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",714,5,540,135,"None",8,0
"161","Alcatel","One Touch Scribe HD-LTE","Available",2013,"Q4","Yes","No","Yes","No","No","Yes","Yes","No","yes","HTML5","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",714,5,660,135,"None",8,1.3
"162","Alcatel","One Touch Scribe X","Available",2013,"Q1","Yes","No","Yes","No","No","Yes","Yes","No","yes","HTML5","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",180,5,540,0,"None",12,1
"163","Alcatel","One Touch Star","Available",2013,"Q1","Yes","No","Yes","No","No","Yes","Yes","No","yes","HTML","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes",3256,4,270,119.5,"None",5,0
"164","Alcatel","One Touch T'Pop","Available",2013,"Q1","Yes","No","Yes","No","No","Yes","Yes","No","yes","HTML","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes",2204,3.5,840,118,"None",2,0
"165","Alcatel","One Touch Tab 7","Available",2013,"Q2","Yes","No","Yes","No","No","Yes","Yes","No","yes","HTML","No","Yes","No","No","Yes","Yes","No","No","No",188,7,240,350,"None",0.3,0
"166","Alcatel","One Touch Tab 7 HD","Available",2013,"Q2","Yes","No","Yes","No","No","Yes","Yes","No","yes","HTML","Yes","Yes","No","No","Yes","Yes","No","No","No",770,7,240,350,"None",2,0
"167","Alcatel","One Touch Tab 8 HD","Available",2013,"Q2","Yes","No","Yes","No","No","Yes","Yes","No","yes","HTML","Yes","Yes","No","No","Yes","Yes","No","No","No",212,8,240,400,"None",2,0
"168","Alcatel","One Touch X'Pop","Available",2013,"Q2","Yes","No","Yes","No","No","Yes","Yes","No","yes","HTML","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",3690,4.5,960,139,"None",5,0
"169","Alcatel","OT-605","Available",2012,"Q3","Yes","No","Yes","No","Yes","No","Yes","No","yes","WAP 2.0","No","No","Yes","Yes","No","No","No","No","Yes",1496,2.4,460,0,"None",0.3,0
"170","Alcatel","OT-668","Available",2012,"Q3","Yes","No","Yes","No","Yes","No","Yes","No","yes","WAP 2.0","No","Yes","Yes","Yes","No","Yes","No","No","Yes",360,1.77,360,76,"None",2,0
"171","Alcatel","OT-720","Available",2012,"Q2","Yes","No","Yes","No","No","No","Yes","No","yes","WAP 2.0","No","Yes","Yes","Yes","No","Yes","No","No","Yes",1496,2.8,540,93,"None",2,0
"172","Alcatel","OT-819 Soul","Available",2012,"",NA,"No","Yes","No","No","No","Yes","No","yes","WAP 2.0","No","Yes","Yes","Yes","No","Yes","No","No","Yes",1444,2.4,0,103,"QWERTY",2,0
"173","Alcatel","OT-838","Available",2012,"Q2","Yes","No","Yes","No","No","No","Yes","No","yes","WAP 2.0","No","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes",1444,2.4,420,101,"QWERTY",2,0
"174","Alcatel","OT-870","Available",2012,"Q1","Yes","No","Yes","No","No","No","Yes","No","yes","WAP 2.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes",1444,2,480,126.8,"QWERTY",2,0
"175","Alcatel","OT-902","Available",2012,"Q2","Yes","No","Yes","No","No","No","Yes","No","yes","WAP 2.0","No","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes",1444,2.4,600,103.2,"QWERTY",3.15,0
"176","Alcatel","OT-903","Available",2012,"Q3","Yes","No","Yes","No","No","Yes","Yes","No","yes","HTML","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes",1496,2.8,660,114,"None",2,0
"177","Alcatel","OT-916","Available",2012,"Q2","Yes","No","Yes","No","No","Yes","Yes","No","yes","HTML","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,2.6,480,126,"QWERTY",3.15,0
"178","Alcatel","OT-978","Available",NA,"","Yes","No","Yes","No","No","Yes","Yes","No","yes","HTML","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes",3256,4,0,144.5,"None",3.15,0
"179","Alcatel","OT-983","Available",2012,"Q4","Yes","No","Yes","No","No","Yes","Yes","No","yes","HTML","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes",2204,3.5,1200,136,"None",3.15,0
"180","Alcatel","OT-986","Available",2012,"Q3","Yes","No","Yes","No","No","Yes","Yes","No","yes","HTML5","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",714,4.5,0,0,"None",5,2
"181","Alcatel","OT-988 Shockwave","Available",2012,"Q4","Yes","No","Yes","No","No","Yes","Yes","No","yes","HTML5","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes",2204,3.5,300,155,"None",3.15,0
"182","Alcatel","OT-991","Available",2012,"Q3","Yes","No","Yes","No","No","Yes","Yes","No","yes","HTML","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes",2204,4,720,131.3,"None",3.15,0
"183","Alcatel","OT-992D","Available",2012,"","Yes","No","Yes","No","No","Yes","Yes","No","yes","HTML","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes",3256,4,960,0,"None",5,0
"184","Alcatel","OT-993","Available",2012,"Q3","Yes","No","Yes","No","No","Yes","Yes","No","yes","HTML","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes",3256,4,240,150,"None",5,0
"185","Alcatel","OT-997","Available",2012,"Q3","Yes","No","Yes","No","No","Yes","Yes","No","yes","HTML","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes",3256,4.3,960,143,"None",8,0
"186","Alcatel","OT-997D","Available",2012,"Q3","Yes","No","Yes","No","No","Yes","Yes","No","yes","HTML","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes",3256,4.3,960,143,"None",8,0
"187","Alcatel","View","Discontinued",NA,"","Yes","No","Yes","No","No","Yes","Yes","No","yes","HTML","Yes","No","Yes","Yes","Yes","Yes","No","Yes","No",3256,4,0,0,"None",5,0
"188","Alcatel","OT-228","Available",2012,"Q1","No","No","No","No","Yes","No","Yes","No","no","None","No","No","Yes","No","No","No","No","No","Yes",195,1.45,480,63,"None",0,0
"189","Alcatel","OT-282","Available",2011,"Q4","No","No","No","No","Yes","No","Yes","No","no","None","No","No","Yes","No","No","No","No","No","Yes",312,1.8,600,88,"None",0,0
"190","Alcatel","OT-292","Available",2012,"Q1","No","No","No","No","Yes","No","Yes","No","no","None","No","No","Yes","No","No","No","No","No","Yes",360,1.8,240,67,"None",0,0
"191","Alcatel","OT-308","Available",2012,"Q1","Yes","No","Yes","No","No","No","Yes","No","no","WAP 2.0","No","No","Yes","Yes","No","No","No","No","Yes",195,1.5,270,69,"None",0.3,0
"192","Alcatel","OT-310","Available",2012,"Q1","No","No","Yes","No","No","No","Yes","No","no","WAP 2.0","No","No","Yes","Yes","No","Yes","No","No","Yes",312,1.8,270,76,"QWERTY",0,0
"193","Alcatel","OT-317D","Available",2012,"Q1","Yes","No","Yes","No","No","No","Yes","No","no","WAP 2.0","No","No","Yes","Yes","No","No","No","No","Yes",264,1.8,420,71,"None",0.3,0
"194","Alcatel","OT-318D","Available",2012,"Q1","Yes","No","Yes","No","No","No","Yes","No","yes","WAP 2.0","No","No","Yes","Yes","No","No","No","No","Yes",264,1.8,420,71,"None",0.3,0
"195","Alcatel","OT-358","Available",2012,"Q3","Yes","No","Yes","No","No","No","Yes","No","no","WAP 2.0","No","No","Yes","Yes","No","Yes","No","No","Yes",891,2,360,76,"QWERTY",0.3,0
"196","Alcatel","OT-595","Available",2012,"Q2","Yes","No","Yes","No","No","No","Yes","No","yes","WAP 2.0","No","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes",891,2,460,101,"QWERTY",2,0
"197","Alcatel","OT-602","Available",2011,"Q3","Yes","No","Yes","No","No","No","Yes","No","yes","WAP 2.0","No","Yes","Yes","Yes","Yes","Yes","No","No","Yes",1496,2.4,420,0,"None",2,0
"198","Alcatel","OT-665","Available",2011,"Q3","Yes","No","Yes","No","No","No","Yes","No","yes","WAP 2.0","No","Yes","Yes","Yes","No","Yes","No","No","Yes",360,1.77,360,77,"None",2,0
"199","Alcatel","OT-690","Available",2011,"Q2","Yes","No","Yes","No","No","No","Yes","No","yes","HTML","No","Yes","Yes","Yes","Yes","Yes","No","No","Yes",945,2,0,0,"None",2,0
"200","Alcatel","OT-799 Play","Available",2011,"Q3","No","No","Yes","No","No","No","Yes","No","yes","HTML","No","Yes","Yes","Yes","Yes","Yes","No","No","Yes",1444,2.4,600,100.6,"QWERTY",2,0
"201","Alcatel","OT-803","Available",2011,"Q3","Yes","No","Yes","No","No","No","Yes","No","yes","HTML","No","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes",1444,2.4,600,102.5,"QWERTY",2,0
"202","Alcatel","OT-807","Discontinued",NA,"","Yes","No","Yes","No","No","No","Yes","No","yes","HTML","No","Yes","Yes","Yes","Yes","Yes","No","No","Yes",1444,2.8,540,105,"QWERTY",2,0
"203","Alcatel","OT-810","Available",NA,"","Yes","No","Yes","No","No","No","Yes","No","yes","WAP 2.0","No","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes",1444,2.4,600,93.8,"QWERTY",2,0
"204","Alcatel","OT-810D","Available",2011,"","Yes","No","Yes","No","No","No","Yes","No","yes","WAP 2.0","No","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes",1444,2.4,600,93.8,"QWERTY",2,0
"205","Alcatel","OT-813D","Available",2011,"Q2","Yes","No","Yes","No","No","No","Yes","No","yes","WAP 2.0","No","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes",1444,2.4,600,101,"QWERTY",2,0
"206","Alcatel","OT-813F","Available",2011,"","Yes","No","Yes","No","No","No","Yes","No","yes","WAP 2.0","No","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes",1444,2.4,0,102.5,"QWERTY",2,0
"207","Alcatel","OT-818","Available",2011,"Q2","Yes","No","Yes","No","No","No","Yes","No","yes","WAP 2.0","No","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes",1700,3.2,600,100.5,"None",2,0
"208","Alcatel","OT-888","Available",2011,"Q2","Yes","No","Yes","No","No","No","Yes","No","yes","HTML","No","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes",1700,3.2,540,146,"QWERTY",2,0
"209","Alcatel","OT-890","Available",2011,"Q2","Yes","No","Yes","No","No","Yes","Yes","No","yes","HTML","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",1444,2.8,360,100.7,"None",2,0
"210","Alcatel","OT-890D","Available",2011,"Q2","Yes","No","Yes","No","No","Yes","Yes","No","yes","HTML","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",1444,2.8,360,100.7,"None",2,0
"211","Alcatel","OT-891 Soul","Discontinued",NA,"","Yes","No","Yes","No","No","Yes","Yes","No","yes","HTML","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",1444,2.8,240,100,"None",2,0
"212","Alcatel","OT-900","Available",2011,"Q1","Yes","No","Yes","No","No","No","Yes","No","yes","HTML","No","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes",1444,2.4,480,102.3,"QWERTY",2,0
"213","Alcatel","OT-905","Available",2011,"Q2","Yes","No","Yes","No","No","No","Yes","No","yes","HTML","No","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes",1496,2.8,360,96.4,"None",2,0
"214","Alcatel","OT-906","Available",2011,"Q3","Yes","No","Yes","No","No","Yes","Yes","No","yes","HTML","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes",1496,2.8,300,103,"None",2,0
"215","Alcatel","OT-908","Available",2011,"Q2","Yes","No","Yes","No","No","Yes","Yes","No","yes","HTML","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes",1496,2.8,360,120,"None",2,0
"216","Alcatel","OT-908F","Available",NA,"","Yes","No","Yes","No","No","Yes","Yes","No","yes","HTML","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes",1496,2.8,0,120,"None",2,0
"217","Alcatel","OT-910","Available",2011,"Q4","Yes","No","Yes","No","No","Yes","Yes","No","yes","HTML","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",1496,2.8,510,0,"QWERTY",5,0
"218","Alcatel","OT-915","Available",2012,"Q2","Yes","No","Yes","No","No","Yes","Yes","No","yes","HTML","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes",1496,2.8,0,123.4,"QWERTY",5,0
"219","Alcatel","OT-918","Available",2011,"Q4","Yes","No","Yes","No","No","Yes","Yes","No","yes","HTML","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",2204,3.2,540,123,"None",3.15,0
"220","Alcatel","OT-918D","Available",2011,"Q4","Yes","No","Yes","No","No","Yes","Yes","No","yes","HTML","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",2204,3.2,240,123,"None",3.15,0
"221","Alcatel","OT-985","Available",2012,"Q2","Yes","No","Yes","No","No","Yes","Yes","No","yes","HTML","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",2204,3.5,660,136,"None",3.15,0
"222","Alcatel","OT-990","Available",2011,"Q3","Yes","No","Yes","No","No","Yes","Yes","No","yes","HTML","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",2204,3.5,360,144,"None",5,0
"223","Alcatel","OT-995","Available",2012,"Q1","Yes","No","Yes","No","No","Yes","Yes","No","yes","HTML","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",3256,4.3,840,124,"None",5,0
"224","Alcatel","Miss Sixty","Available",2010,"Q2","Yes","No","Yes","No","No","No","Yes","No","yes","HTML","No","Yes","Yes","Yes","Yes","Yes","No","No","Yes",1496,2.4,540,120,"QWERTY",2,0
"225","Alcatel","Net","Available",2010,"Q3","No","No","Yes","No","No","No","Yes","No","yes","HTML","No","Yes","Yes","Yes","Yes","Yes","No","No","Yes",1444,2.4,0,102,"QWERTY",2,0
"226","Alcatel","OT-105","Available",2010,"","No","No","No","No","Yes","No","Yes","No","no","None","No","No","Yes","No","No","No","No","No","No",3776,1.32,300,65,"None",0,0
"227","Alcatel","OT-108","Available",2010,"Q3","No","No","No","No","Yes","No","No","No","no","None","No","No","Yes","No","No","No","No","No","Yes",3776,1.32,430,65,"None",0,0
"228","Alcatel","OT-109","Available",2011,"Q3","No","No","No","No","Yes","No","Yes","No","no","None","No","No","Yes","No","No","No","No","No","Yes",3776,1.32,300,65,"None",0,0
"229","Alcatel","OT-112","Available",2011,"Q3","No","No","No","No","Yes","No","Yes","No","no","None","No","No","Yes","No","No","No","No","No","No",3776,1.32,300,67,"None",0,0
"230","Alcatel","OT-113","Available",2011,"Q3","No","No","No","No","Yes","No","Yes","No","no","None","No","No","Yes","No","No","No","No","No","Yes",3776,1.32,300,67,"None",0,0
"231","Alcatel","OT-117","Available",2011,"Q3","No","No","No","No","Yes","No","Yes","No","no","None","No","No","Yes","No","No","No","No","No","Yes",3776,1.32,300,61,"None",0,0
"232","Alcatel","OT-206","Discontinued",NA,"","No","No","No","No","Yes","No","No","No","no","None","No","No","Yes","No","No","No","No","No","Yes",195,1.5,420,60,"None",0.3,0
"233","Alcatel","OT-208","Available",2010,"Q3","No","No","No","No","Yes","No","No","No","no","None","No","No","Yes","No","No","No","No","No","Yes",195,1.45,270,65,"None",0,0
"234","Alcatel","OT-209","Available",2011,"Q3","No","No","No","No","Yes","No","Yes","No","no","None","No","No","Yes","No","No","No","No","No","Yes",195,1.45,270,68,"None",0,0
"235","Alcatel","OT-213","Available",2011,"Q3","No","No","No","No","Yes","No","Yes","No","no","None","No","No","Yes","No","No","No","No","No","Yes",195,1.45,300,66,"None",0,0
"236","Alcatel","OT-216","Available",2010,"Q2","No","No","No","No","Yes","No","No","No","no","WAP 2.0","No","No","Yes","No","No","No","No","No","Yes",195,1.5,420,60,"None",0.3,0
"237","Alcatel","OT-217","Available",2011,"Q3","No","No","No","No","Yes","No","Yes","No","no","None","No","No","Yes","No","No","No","No","No","Yes",195,1.45,300,62,"None",0,0
"238","Alcatel","OT-223","Available",2010,"","No","No","Yes","No","No","No","Yes","No","no","None","No","No","Yes","No","No","No","No","No","Yes",195,1.45,300,70,"None",0,0
"239","Alcatel","OT-252","Available",2010,"Q2","No","No","Yes","No","No","No","Yes","No","no","None","No","No","Yes","No","No","No","No","No","Yes",312,1.8,300,0,"QWERTY",0,0
"240","Alcatel","OT-255","Available",2010,"Q2","No","No","Yes","No","No","No","Yes","No","no","HTML","No","No","Yes","Yes","No","Yes","No","No","Yes",360,1.8,540,76,"QWERTY",0,0
"241","Alcatel","OT-300","Available",2010,"Q3","No","No","Yes","No","Yes","No","Yes","No","no","WAP 2.0","No","No","Yes","Yes","No","No","No","No","Yes",195,1.45,420,66,"None",0.3,0
